SCH_ID,X1NCESID,W1MATHTCH,W1SCITCH,W3HSTRANS,X1SEX,X1RACE,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMQUINT,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1OCC_STEM1,X1PAR1OCC_STEM2,X1PAR2OCC_STEM1,X1PAR2OCC_STEM2,X1PAREDU,X1FAMINCOME,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIUTI,X1SCIEFF,X1SCIINT
-5,-5,0,0,319.13252,2,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,79.890007,95.667544,75.243776,2,8,1.3292,0.2428,56.3916,64.5487,5,1,0.9921,0.9857,0.6816,0.21,0,-5,0,-5,7,13,-0.57,0.27,0.51,0.66,0.84,-0.9,-0.23
-5,-5,93.284268,0,66.918766,1,6,-0.9947,0.3256,25.8672,40.424,1,0.7085,0.1091,0.0515,0.0422,0.0474,-8,-5,-8,-5,-8,-8,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,13.40897,6.639904,8.531435,2,3,0.2505,0.236,43.4039,53.3505,4,0.9968,0.8506,0.5219,0.1069,0.062,4,-5,0,-5,5,6,-1.13,0.67,-0.58,-1.01,-0.47,1.22,1.38
-5,-5,409.731832,454.301906,354.871823,1,8,0.3292,0.2473,44.3927,54.1677,4,0.9977,0.8765,0.5865,0.121,0.0649,-8,-5,-8,-5,-8,-8,-0.57,0.9,-1,-0.16,-7,-7,-7
-5,-5,439.826282,398.457042,315.370799,1,7,-0.379,0.2932,34.5242,46.8163,2,0.9607,0.4492,0.1479,0.0549,0.0504,0,-5,-7,-5,2,2,1.76,-7,-7,-7,-7,-7,-7
-5,-5,223.194612,235.730846,170.073484,2,8,0.391,0.2627,45.1605,54.8097,4,0.9982,0.894,0.6364,0.1343,0.0675,0,-5,-7,-5,4,13,1.76,-1.27,1.62,-9,0.1,0.68,-9
-5,-5,35.028102,38.738883,32.756628,2,3,-1.89,0.3191,18.2405,31.1301,1,0.0813,0.0233,0.0295,0.0375,0.0463,0,-5,-7,-5,2,1,-1.13,1.31,1.62,0.49,0.1,1.83,0.16
-5,-5,329.640843,207.892322,188.307677,2,8,0.0729,0.2482,41.0998,51.5072,3,0.9934,0.7744,0.3825,0.0837,0.0571,0,-5,-7,-5,3,3,0.6,0.9,0.1,0.86,0.28,1.53,0.16
-5,-5,9.108565,0,9.766702,1,2,0.1221,0.2332,41.7513,52.018,3,0.9946,0.7983,0.4194,0.0891,0.0583,4,-5,1,-5,4,3,0.6,1.31,-0.39,0.85,1.69,-0.48,0.16
-5,-5,419.13426,435.348654,351.834043,1,8,-0.7831,0.3113,28.5304,42.6204,2,0.84,0.1763,0.0691,0.0449,0.048,-8,-5,-8,-5,-8,-8,-1.73,-7,-7,-7,-7,-7,-7
-5,-5,0,119.354023,118.900688,2,8,-0.8217,0.328,28.017,42.2204,2,0.82,0.1608,0.0651,0.0444,0.0479,-8,-5,-8,-5,-8,-8,-1.13,-3.51,-1.39,-1.33,-2.25,-1.87,-1.09
-5,-5,248.462754,0,176.421072,2,8,0.6056,0.2384,47.785,57.0374,4,0.9993,0.939,0.7892,0.2,0.0799,4,-5,0,-5,3,7,1.76,-0.3,0.1,0.55,-0.89,1.1,-0.21
-5,-5,255.758335,184.646763,216.187071,1,8,1.7863,0.2514,61.5786,69.2945,5,1,0.998,0.9981,0.9048,0.4422,4,-5,0,-5,7,13,0.6,0.5,-0.17,0.85,0.84,0.69,1.25
-5,-5,60.575064,63.964805,47.53157,2,8,0.8887,0.24,51.1884,59.9761,5,0.9998,0.9718,0.9169,0.35,0.1088,0,-5,0,-5,3,4,1.76,-0.3,0.94,1.69,0.1,0.25,0.16
-5,-5,0,0,113.837864,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,334.68534,2,3,-1.1064,0.2427,24.6046,39.2645,1,0.6195,0.0867,0.0454,0.0411,0.0471,0,-5,0,-5,3,3,-1.73,1.31,-2.09,-1.38,0.28,-0.77,0.16
-5,-5,233.904353,323.940601,224.499174,2,5,0.313,0.2365,44.1911,54.0001,4,0.9975,0.8715,0.5733,0.1179,0.0642,0,-5,-7,-5,4,3,1.76,-0.3,-9,0.93,-0.47,0.25,0.49
-5,-5,510.695268,531.583417,455.527241,1,8,0.1539,0.235,42.1669,52.3484,4,0.9953,0.8125,0.4441,0.093,0.0591,0,-5,0,-5,5,5,0.6,0.27,0.1,0.19,-1.08,0.25,-0.61
-5,-5,0,0,88.861423,2,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,-5,-7,-5,3,4,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,27.571716,1,2,1.1723,0.2543,54.5514,62.92,5,0.9999,0.9875,0.9724,0.5636,0.163,0,-5,1,-5,7,5,0.06,-0.7,-0.58,0.19,-0.89,1,-1.47
-5,-5,679.402278,619.892921,402.861215,2,2,1.3673,0.2138,56.8362,64.9446,5,1,0.993,0.9878,0.7079,0.2238,4,-5,4,-5,7,10,1.19,-0.7,0.1,0.55,0.1,-0.05,0.5
-5,-5,0,0,88.749715,2,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-5,0,-5,2,1,-8,-8,-8,-8,-8,-8,-8
-5,-5,119.244816,125.02863,118.207942,1,8,1.6067,0.2384,59.5881,67.4297,5,1,0.9966,0.9957,0.841,0.3338,0,-5,0,-5,4,6,0.6,-2.53,-2.92,-0.74,-0.52,-1.33,-1.09
-5,-5,0,65.516986,69.04551,2,5,0.5602,0.2785,47.2336,56.566,4,0.9991,0.9312,0.7605,0.1831,0.0768,0,-5,0,-5,2,1,0.6,-7,-7,-7,-2.07,-0.77,-1
-5,-5,62.845739,57.411518,40.972204,2,2,0.197,0.2529,42.7222,52.7951,4,0.996,0.8304,0.4784,0.0988,0.0603,0,-5,-7,-5,5,11,-0.57,1.31,1.62,0.66,-0.33,-0.05,-1.05
-5,-5,435.879488,486.789269,371.168396,2,8,0.8586,0.2374,50.8284,59.6632,5,0.9997,0.9694,0.9073,0.3303,0.1048,-8,-5,-8,-5,-8,-8,0.6,-7,-7,-7,-0.89,0.25,0.54
-5,-5,0,0,38.244185,2,3,-1.1523,0.3292,24.112,38.788,1,0.58,0.0792,0.0434,0.0407,0.047,0,-5,-7,-5,4,2,-1.73,0.74,-1.68,0.19,-1.5,-2.49,0.16
-5,-5,0,0,0,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,497.946486,1,5,-0.5893,0.2748,31.2998,44.6322,2,0.9155,0.2828,0.0968,0.0487,0.0489,-8,-5,-8,-5,-8,-8,-0.57,0.27,-1.8,-1.68,-0.33,-0.28,-0.23
-5,-5,80.369999,0,58.905598,1,8,-2.1256,0.4475,17.1572,28.684,1,0.0347,0.0169,0.0283,0.0371,0.0463,-8,-5,-8,-5,-8,-8,-1.73,0.34,0.1,-1.81,-7,-7,-7
-5,-5,176.932422,128.653758,98.229918,1,5,-0.0459,0.2373,39.474,50.274,3,0.9893,0.7072,0.3017,0.073,0.0547,0,-5,0,-5,2,1,1.76,1.31,1.62,1.69,0.1,-0.16,0.49
-5,-5,0,1289.073223,838.266583,2,5,0.3587,0.2281,44.7602,54.4743,4,0.998,0.8852,0.6105,0.1271,0.0661,0,-5,-7,-5,2,3,-0.57,-1.33,-1.41,-1.01,1.69,0.25,0.54
-5,-5,471.26912,437.787667,385.75652,1,8,0.5973,0.2305,47.6844,56.9512,4,0.9992,0.9376,0.7841,0.1968,0.0793,0,-5,1,-5,4,8,0,-0.3,0.1,-9,-0.47,-0.48,-9
-5,-5,292.697737,305.937069,194.636368,1,8,0.2904,0.2698,43.9068,53.7646,4,0.9973,0.8643,0.5547,0.1137,0.0634,0,-5,0,-5,2,4,0.6,0.9,0.1,0.19,0.1,0.25,0.89
-5,-5,174.899329,0,120.112172,1,8,-0.8607,0.3037,27.5107,41.8157,2,0.798,0.1468,0.0615,0.0438,0.0478,0,-5,0,-5,2,3,-0.57,1.31,-1.41,-1.01,1.27,-0.05,0.54
-5,-5,66.483209,74.953449,69.818068,2,2,-0.6697,0.3022,30.116,43.7977,2,0.8889,0.2324,0.0836,0.047,0.0485,-8,-5,-8,-5,-8,-8,1.19,-0.3,-0.17,0.2,-7,-7,-7
-5,-5,245.858779,266.035112,255.279316,2,8,0.952,0.2479,51.9422,60.6327,5,0.9998,0.9765,0.9342,0.3939,0.1182,5,-5,-7,-5,5,4,1.16,1.31,1.62,1.34,-0.33,0.25,1.38
-5,-5,335.556951,209.036693,201.552264,1,8,1.8623,0.2319,62.3875,70.083,5,1,0.9984,0.9986,0.9241,0.493,0,-5,4,-5,4,3,-0.57,0.9,-0.97,-1.86,1.27,0.38,0.93
-5,-5,0,73.46774,47.654759,1,8,-0.7092,0.2167,29.5525,43.3884,2,0.8735,0.2109,0.078,0.0462,0.0483,4,-5,0,-5,5,3,-0.57,0.9,0.1,-0.16,0.1,0.25,1.19
-5,-5,0,153.104388,78.628485,1,2,0.5315,0.2517,46.8836,56.2676,4,0.999,0.9259,0.7411,0.1733,0.075,-8,-5,-8,-5,-8,-8,-1.13,-0.3,0.1,0.19,-0.76,-0.16,-0.61
-5,-5,124.115184,0,103.439294,2,8,-1.0843,0.2957,24.8474,39.4941,1,0.638,0.0906,0.0465,0.0413,0.0472,0,-5,-7,-5,1,1,-1.73,-0.7,-0.97,-1.68,-7,-7,-7
-5,-5,120.420402,0,98.153872,2,8,-0.4153,0.2968,33.9636,46.4394,2,0.9549,0.4182,0.137,0.0536,0.0501,0,-5,0,-5,4,13,-0.57,0.67,0.1,1.35,-0.47,-0.05,0.99
-5,-5,451.954554,502.66105,0,1,8,1.0961,0.2682,53.652,62.129,5,0.9999,0.9844,0.9624,0.5035,0.145,0,-5,0,-5,5,7,1.76,1.31,1.62,1.34,1.69,1.83,1.7
-5,-5,0,32.555667,25.69302,1,3,-0.0563,0.2645,39.3276,50.166,3,0.9889,0.7006,0.2952,0.0722,0.0545,4,-5,-7,-5,2,5,1.76,0.9,1.62,1.69,1.69,1.53,2.03
-5,-5,62.599237,0,38.83503,2,8,-2.0271,0.4092,17.5696,29.7069,1,0.0496,0.0193,0.0287,0.0373,0.0463,0,-5,-7,-5,2,6,-1.13,0.27,-1.68,0.01,0.71,0.25,-0.67
-5,-5,0,0,44.43022,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,101.812935,0,68.445878,1,3,0.6056,0.2636,47.7848,57.0372,4,0.9993,0.939,0.7892,0.2,0.0799,0,-5,-7,-5,5,4,1.76,1.31,1.34,1.72,-0.89,-0.03,-0.17
-5,-5,604.510133,674.448988,362.336744,1,3,-1.4545,0.3184,21.2349,35.6506,1,0.3161,0.0459,0.0347,0.0389,0.0466,0,-5,0,-5,4,2,-1.73,-0.3,-1.41,-1.86,0.1,-0.05,-0.28
-5,-5,0,0,191.562172,2,8,-0.0528,0.2555,39.3762,50.2018,3,0.989,0.7028,0.2974,0.0724,0.0546,0,-5,-7,-5,1,2,-1.73,-0.7,-0.17,-0.66,0.28,-0.9,0.16
-5,-5,0,275.848981,235.786182,2,8,0.109,0.2177,41.579,51.882,3,0.9943,0.7921,0.4094,0.0876,0.0579,0,-5,0,-5,5,8,-0.57,1.31,-0.73,-0.66,-0.47,-0.05,-0.17
-5,-5,738.384417,788.679887,578.162926,2,5,-0.0151,0.2635,39.9024,50.5932,3,0.9906,0.726,0.3213,0.0755,0.0552,0,-5,-7,-5,2,2,0.6,1.31,0.77,0.96,0.84,0.25,-0.3
-5,-5,517.859844,481.068339,430.091047,1,8,0.123,0.2343,41.7626,52.0269,3,0.9946,0.7987,0.42,0.0892,0.0583,0,-5,0,-5,2,4,-0.57,-0.13,-1.14,-0.83,0.71,0.79,1.26
-5,-5,102.25507,119.687722,0,2,8,-0.9182,0.2713,26.7868,41.218,1,0.7622,0.1289,0.0567,0.0431,0.0476,-8,-5,-8,-5,-8,-8,0,0.34,0.1,0.19,0.66,-0.46,-1
-5,-5,20.367104,14.66161,14.449729,2,3,0.6844,0.2498,48.7381,57.8556,4,0.9995,0.9506,0.8337,0.2338,0.0862,1,-5,-7,-5,4,5,0.6,-0.3,0.1,0.93,0.1,0.25,0.09
-5,-5,145.552518,0,101.279691,1,8,-0.5658,0.2992,31.6538,44.8765,2,0.9222,0.2992,0.1012,0.0493,0.0491,0,-5,0,-5,5,8,0.03,-0.93,-0.61,-1.31,-7,-7,-7
-5,-5,0,0,308.491487,1,3,0.1648,0.2474,42.308,52.4613,4,0.9955,0.8172,0.4527,0.0944,0.0594,-8,-5,-8,-5,-8,-8,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,435.549057,274.684726,247.982578,2,8,0.7986,0.2463,50.1103,59.0403,5,0.9997,0.9638,0.8857,0.2936,0.0976,-8,-5,-8,-5,-8,-8,-0.57,-0.7,-1.41,-1.31,0.1,0.25,0.49
-5,-5,342.044997,0,193.646709,2,8,-0.2222,0.256,36.9135,48.4437,3,0.9785,0.5809,0.2072,0.0617,0.0521,4,-5,1,-5,4,7,0.6,-0.3,-0.58,0.07,-0.33,-0.46,-9
-5,-5,0,128.567778,0,1,8,0.0544,0.2424,40.8516,51.3151,3,0.9929,0.7649,0.3691,0.0818,0.0567,0,-5,0,-5,2,4,-0.57,1.31,-0.58,-0.16,-0.89,0.25,0.5
-5,-5,188.443929,185.089268,137.741437,1,5,0.7236,0.2759,49.2097,58.2618,4,0.9996,0.9555,0.8532,0.2528,0.0898,0,-5,0,-5,3,3,0.03,1.31,1.34,0.49,0.71,0.25,0.21
-5,-5,0,0,839.305509,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,682.689518,0,374.999929,2,8,1.0084,0.2378,52.6131,61.2187,5,0.9999,0.98,0.947,0.4356,0.1277,0,-5,0,-5,4,13,0.6,-0.7,0.1,-0.66,-0.33,1.42,-0.02
-5,-5,294.976785,0,169.951653,2,8,-1.0327,0.2221,25.4271,40.0294,1,0.6795,0.1007,0.0492,0.0418,0.0473,-8,-5,-8,-5,-8,-8,-0.57,-0.3,-0.58,-1.33,-7,-7,-7
-5,-5,0,0,274.002519,2,5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-5,0,-5,4,3,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,351.797699,2,8,1.6161,0.2196,59.6942,67.5272,5,1,0.9967,0.9959,0.8451,0.339,0,-5,1,-5,7,8,1.76,-0.3,1.62,1.69,0.71,1.12,1.25
-5,-5,0,0,187.675945,1,8,-1.2788,0.273,22.8305,37.4751,1,0.4672,0.0625,0.039,0.0399,0.0468,0,-5,-7,-5,2,1,-0.57,-1.33,-0.3,-0.64,-0.89,0.25,0.16
-5,-5,58.783018,0,0,2,5,-1.7393,0.3022,19.1221,32.6941,1,0.1365,0.0291,0.0308,0.0379,0.0464,0,-5,-7,-5,1,1,-1.73,-9,-2.24,-9,-7,-7,-7
-5,-5,158.712239,189.799192,136.519564,2,8,-0.4941,0.2951,32.7471,45.6207,2,0.9398,0.3533,0.1166,0.0512,0.0495,0,-5,0,-5,5,6,1.76,0.5,1.62,0.68,-1.32,-0.48,-2.59
-5,-5,189.792554,176.479273,0,2,8,1.2209,0.242,55.1232,63.4245,5,0.9999,0.9892,0.9774,0.6014,0.176,5,-5,0,-5,4,6,-0.57,-1.33,-0.98,-1.49,-0.47,0.25,0.16
-5,-5,0,0,650.330267,1,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,179.074818,1,8,0.2966,0.2372,43.9848,53.8291,4,0.9974,0.8663,0.5598,0.1148,0.0636,4,-5,0,-5,4,8,0.03,-1.74,-0.29,-2.16,0.71,-0.17,0.16
-5,-5,0,554.673969,389.344807,1,8,1.0789,0.2545,53.4486,61.9505,5,0.9999,0.9836,0.9598,0.49,0.1414,0,-5,0,-5,3,7,0.6,-7,-7,-7,1.27,1.53,1.64
-5,-5,455.622129,354.540871,279.432206,2,3,-0.8441,0.335,27.7247,41.988,2,0.8076,0.1526,0.063,0.044,0.0478,0,-5,0,-5,2,2,-1.13,-1.33,-1.02,-1.79,0.52,-0.05,0.16
-5,-5,275.984535,297.277491,228.931328,2,8,0.1422,0.228,42.0146,52.2269,4,0.995,0.8074,0.4349,0.0915,0.0588,0,-5,-7,-5,2,3,-1.73,-2.37,-1.41,-0.29,-2.49,-1.75,-1.45
-5,-5,0,0,37.939345,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,513.933411,468.917597,330.111183,2,7,1.2027,0.2336,54.9094,63.2357,5,0.9999,0.9886,0.9757,0.5873,0.171,4,-5,4,-5,4,9,1.76,1.31,0.55,-9,1.13,0.25,0.54
-5,-5,334.057689,0,237.580878,1,5,-0.0612,0.2459,39.258,50.1148,3,0.9886,0.6974,0.2922,0.0718,0.0544,-8,-5,-8,-5,-8,-8,-0.57,-0.7,0.1,-0.66,-0.89,0.25,0.16
-5,-5,321.995089,0,225.244656,2,5,-0.9468,0.2466,26.4372,40.9209,1,0.7429,0.121,0.0546,0.0427,0.0475,0,-5,-7,-5,2,1,-0.57,1.31,0.1,0.14,0.1,1.83,0.5
-5,-5,17.784677,13.087986,8.351883,2,3,0.1064,0.2481,41.5441,51.8545,3,0.9942,0.7909,0.4074,0.0873,0.0579,1,-5,0,-5,5,6,0.03,-0.3,0.1,0.19,0.1,1.1,0.54
-5,-5,40.868598,0,35.377657,2,8,-0.3744,0.2498,34.5951,46.864,2,0.9614,0.4531,0.1493,0.0551,0.0505,0,-5,0,-5,2,3,-0.57,-1.33,-1.41,-0.46,-0.33,-0.59,-1.42
-5,-5,189.093093,210.288857,147.191097,1,8,0.3859,0.3159,45.0976,54.7569,4,0.9982,0.8927,0.6323,0.1331,0.0673,1,-5,0,-5,5,12,-1.73,-0.93,-0.17,-9,-1.32,-1.3,-9
-5,-5,135.852087,0,123.258883,2,8,-1.0046,0.2169,25.752,40.3217,1,0.7012,0.1068,0.0509,0.0421,0.0473,0,-5,-7,-5,2,2,-1.13,-0.3,-1.68,-0.29,0.1,-1.33,0.16
-5,-5,172.155403,185.973535,135.862382,2,8,1.4188,0.2111,57.4344,65.4794,5,1,0.994,0.9903,0.7413,0.244,0,-5,-7,-5,2,6,1.76,-1.9,0.95,1.02,-0.89,1.1,-1.07
-5,-5,234.758727,232.07321,167.287546,1,8,1.1557,0.2387,54.3558,62.7478,5,0.9999,0.9869,0.9705,0.5505,0.1588,0,-5,0,-5,7,13,-0.57,-1.9,-9,-0.18,-1.5,0.25,-1.44
-5,-5,0,0,197.56787,1,3,-1.9543,0.3465,17.9111,30.4628,1,0.0646,0.0213,0.0291,0.0374,0.0463,4,-5,-7,-5,2,1,-0.53,-7,-7,-7,-7,-7,-7
-5,-5,0,0,169.185383,1,3,-0.2385,0.2725,36.6689,48.2745,3,0.9771,0.5677,0.2,0.0609,0.0519,0,-5,-7,-5,1,1,-1.73,-0.7,-1.02,-0.54,0.1,-0.61,0.16
-5,-5,74.63292,44.060367,0,2,8,-0.5909,0.2871,31.2772,44.6165,2,0.9151,0.2818,0.0965,0.0487,0.0489,0,-5,-7,-5,2,2,-1.73,1.31,0.95,0.96,0.1,1.83,-2.22
-5,-5,0,0,183.663618,2,3,-0.88,0.2371,27.2639,41.6145,1,0.7864,0.1405,0.0598,0.0435,0.0477,0,-5,-7,-5,4,2,0.6,0.27,-0.29,1.25,0.28,-0.17,0.93
-5,-5,0,14.367678,11.078352,1,2,0.8369,0.234,50.5692,59.4381,5,0.9997,0.9675,0.8999,0.3166,0.1021,0,-5,-7,-5,2,3,1.76,-0.7,1.62,0.55,-0.33,-9,-1.05
-5,-5,212.205872,0,118.070263,2,2,1.926,0.2343,63.0455,70.7441,5,1,0.9987,0.999,0.9374,0.5369,0,-5,0,-5,2,5,0.03,0.5,0.1,-0.91,1.27,0.25,-0.34
-5,-5,147.786345,141.338445,119.121497,1,8,-0.1599,0.4394,37.8375,49.0907,3,0.9832,0.629,0.237,0.0652,0.0529,-8,-5,-8,-5,-8,-8,1.76,-0.13,-1.41,-2.16,-7,-7,-7
-5,-5,112.102823,121.619766,78.968371,1,8,-1.8434,0.3493,18.496,31.6131,1,0.0957,0.025,0.0299,0.0376,0.0464,-8,-5,-8,-5,-8,-8,0,-0.7,-2.51,-2.46,0.1,0.25,-1.09
-5,-5,0,0,121.03051,1,8,-0.2184,0.2822,36.9705,48.4832,3,0.9788,0.5839,0.2089,0.0619,0.0521,-8,-5,-8,-5,-8,-8,-0.57,-1.1,-1.68,-0.91,0.28,-0.05,0.5
-5,-5,137.17802,123.735323,119.974118,1,8,-0.6056,0.2925,31.0568,44.4633,2,0.9106,0.2719,0.0939,0.0483,0.0488,-8,-5,-8,-5,-8,-8,-0.57,-0.3,0.1,0.19,-0.33,0.25,-1
-5,-5,1211.57032,0,1205.293302,2,8,1.0578,0.2385,53.1985,61.7312,5,0.9999,0.9826,0.9563,0.4735,0.137,0,-5,4,-5,3,5,1.19,-0.13,0.95,0.55,0.28,-1.2,-0.61
-5,-5,74.696734,82.280869,67.214414,1,8,1.2049,0.227,54.9354,63.2586,5,0.9999,0.9887,0.9759,0.589,0.1716,0,-5,4,-5,4,2,1.19,-0.93,1.62,-0.18,-0.47,1.09,-0.62
-5,-5,0,0,363.799895,2,8,0.9334,0.2594,51.7207,60.4396,5,0.9998,0.9752,0.9295,0.3807,0.1153,0,-5,-7,-5,2,4,0.6,-0.3,-9,0.19,0.1,0.25,0.16
-5,-5,1638.255217,1526.007562,894.70678,2,3,-1.299,0.2922,22.6358,37.2651,1,0.4491,0.0602,0.0384,0.0397,0.0468,0,-5,-7,-5,1,1,-0.57,-0.3,-1.41,-1.31,0.1,0.25,-2.26
-5,-5,125.398622,161.275312,242.256315,1,8,0.0421,0.2419,40.6863,51.1879,3,0.9925,0.7584,0.3603,0.0806,0.0564,0,-5,0,-5,4,4,0.6,0.11,-1.02,-0.18,0.1,-1.33,-1.06
-5,-5,190.704297,198.180622,165.049559,2,8,-1.5438,0.2904,20.5086,34.7234,1,0.2491,0.0396,0.0332,0.0385,0.0465,-8,-5,-8,-5,-8,-8,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,0,0,104.202153,2,8,-0.7613,0.3207,28.8266,42.8466,2,0.8505,0.1858,0.0715,0.0453,0.0481,0,-5,-7,-5,2,2,-0.57,-0.3,-0.58,-0.66,-0.89,-1.33,-1.38
-5,-5,0,0,34.261081,2,2,0.5467,0.2581,47.0691,56.4257,4,0.9991,0.9288,0.7515,0.1784,0.0759,4,-5,4,-5,4,4,0,-0.93,-0.13,0.86,0.1,-1.18,-2.59
-5,-5,227.002872,0,153.370303,1,8,0.5157,0.287,46.6907,56.1034,4,0.9989,0.9228,0.7301,0.1682,0.074,0,-5,0,-5,4,4,1.19,1.31,0.95,1.34,1.69,1.42,1.25
-5,-5,330.070403,334.220156,316.461649,2,8,0.0098,0.2371,40.2463,50.8524,3,0.9915,0.7405,0.338,0.0776,0.0557,0,-5,0,-5,2,4,-1.73,0.9,-0.17,0.49,1.27,-0.05,-0.23
-5,-5,57.427739,52.015832,32.82732,2,6,-0.6442,0.3221,30.4866,44.0623,2,0.898,0.2474,0.0875,0.0475,0.0486,0,-5,-7,-5,2,1,-1.13,-1.74,-1.68,-0.86,-0.89,-1.63,-1.05
-5,-5,0,0,402.424841,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,103.519494,0,95.981014,2,5,-0.639,0.2839,30.5636,44.1169,2,0.8998,0.2506,0.0883,0.0476,0.0487,-8,-5,-8,-5,-8,-8,1.19,1.31,1.62,0.49,1.27,1.83,0.49
-5,-5,0,0,162.652684,1,5,-0.1201,0.2849,38.4174,49.5039,3,0.9856,0.6578,0.2581,0.0677,0.0535,0,-5,0,-5,2,3,0.6,-0.3,-0.29,-0.66,0.1,-0.89,-0.67
-5,-5,51.426138,67.190138,49.231083,2,5,-1.2047,0.3084,23.5672,38.2436,1,0.5337,0.0717,0.0414,0.0404,0.0469,-8,-5,-8,-5,-8,-8,0.6,-0.3,0.1,0.57,-7,-7,-7
-5,-5,0,0,0,1,3,-1.8915,0.3924,18.2324,31.1144,1,0.0808,0.0233,0.0295,0.0375,0.0463,-8,-5,-8,-5,-8,-8,0,1.31,0.1,0.57,-0.52,-0.49,-0.99
-5,-5,292.697737,305.937069,193.066982,1,8,1.4017,0.2204,57.2355,65.3013,5,1,0.9937,0.9895,0.7304,0.2371,4,-5,0,-5,2,5,0.6,-0.93,1.17,-0.66,-0.33,-0.18,-1
-5,-5,237.580739,251.248861,169.557325,1,8,0.0221,0.2592,40.4141,50.9798,3,0.9919,0.7474,0.3464,0.0787,0.056,-8,-5,-8,-5,-8,-8,0.6,-0.3,0.1,-1.21,0.1,0.25,-1.37
-5,-5,0,0,41.501027,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,276.681402,298.028123,266.327962,2,8,0.9387,0.2404,51.7841,60.4949,5,0.9998,0.9755,0.9309,0.3844,0.1161,0,-5,1,-5,5,5,0.6,-0.3,0.1,0.49,0.1,0.25,0.54
-5,-5,779.635369,0,333.478713,2,8,-0.744,0.278,29.0647,43.0262,2,0.8585,0.1937,0.0736,0.0456,0.0482,0,-5,0,-5,5,7,-1.73,-0.3,0.1,-1.61,-7,-7,-7
-5,-5,0,0,304.831624,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,296.672036,179.681089,1,8,1.2353,0.2338,55.2927,63.5743,5,0.9999,0.9896,0.9787,0.6125,0.1801,0,-5,-7,-5,5,3,0.6,-3.51,-2.92,-9,-0.89,0.38,-0.67
-5,-5,16.130968,31.740876,23.795801,1,3,0.0078,0.2527,40.2186,50.8314,3,0.9914,0.7393,0.3366,0.0774,0.0557,0,-5,-7,-5,4,5,-1.73,-0.3,-1.41,-1.01,1.27,1.42,1.64
-5,-5,252.762042,221.7,171.430703,1,8,-0.389,0.2423,34.3687,46.7117,2,0.9592,0.4406,0.1448,0.0545,0.0504,0,-5,0,-5,2,6,0.6,1.31,0.66,1.72,0.1,0.26,0.99
-5,-5,0,0,192.010913,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,67.498568,88.383607,71.366182,2,8,-0.259,0.2686,36.3597,48.0617,3,0.9752,0.551,0.1913,0.0599,0.0516,0,-5,0,-5,2,4,-0.57,-0.36,-0.17,0.19,-0.89,-0.48,-1.07
-5,-5,167.896507,0,0,2,8,0.013,0.249,40.2894,50.8851,3,0.9916,0.7423,0.3401,0.0779,0.0558,0,-5,0,-5,5,6,-1.73,-1.56,-0.73,-1.43,-0.89,-0.9,-1.05
