SCH_ID,X1NCESID,W1MATHTCH,W1SCITCH,W3HSTRANS,X1SEX,X1RACE,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMQUINT,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1OCC_STEM1,X1PAR1OCC_STEM2,X1PAR2OCC_STEM1,X1PAR2OCC_STEM2,X1PAREDU,X1FAMINCOME,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIUTI,X1SCIEFF,X1SCIINT
-5,-5,335.968476,0,185.891826,2,8,-0.1649,0.2549,37.7637,49.0384,3,0.9828,0.6252,0.2345,0.0649,0.0528,-8,-5,-8,-5,-8,-8,-0.57,0.27,-0.34,1.34,-7,-7,-7
-5,-5,0,299.296512,189.452451,1,6,0.1471,0.2479,42.0786,52.2779,4,0.9951,0.8096,0.4388,0.0921,0.0589,0,-5,0,-5,2,2,0,-0.3,0.1,1.34,0.71,0.25,0.54
-5,-5,125.059068,225.313564,173.20724,1,8,0.0154,0.2606,40.3219,50.9097,3,0.9917,0.7436,0.3417,0.0781,0.0558,4,-5,0,-5,4,5,0.6,-0.13,1.34,0.19,1.27,1.83,2.03
-5,-5,218.502192,0,198.305662,2,8,-1.4443,0.2779,21.3217,35.7567,1,0.3243,0.0467,0.0349,0.039,0.0466,-8,-5,-8,-5,-8,-8,0,-0.3,-0.17,1.72,0.1,-0.05,1.25
-5,-5,1285.645148,1169.739282,526.025601,2,6,-0.1721,0.2557,37.6584,48.9642,3,0.9823,0.6198,0.2309,0.0645,0.0527,0,-5,0,-5,2,4,0,-0.13,0.55,0.49,-0.89,0.25,-0.3
-5,-5,18.859023,29.376007,27.255098,2,8,-0.8042,0.223,28.2486,42.4021,2,0.8293,0.1676,0.0669,0.0446,0.0479,0,-5,-7,-5,3,2,0.6,-0.3,0.1,1.34,-1.64,0.25,0.93
-5,-5,217.337692,226.322752,0,2,8,-0.2913,0.2461,35.87,47.7268,2,0.9719,0.5241,0.1784,0.0584,0.0513,0,-5,0,-5,4,4,0.03,1.31,1.62,0.49,1.69,0.25,0.54
-5,-5,0,0,127.635251,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,189.093093,210.288857,146.086506,1,8,0.0196,0.2436,40.3799,50.9537,3,0.9918,0.746,0.3446,0.0785,0.0559,4,-5,1,-5,4,11,0.6,1.31,0.1,2.08,-0.89,-1.33,-1.77
-5,-5,622.300318,0,415.686976,1,6,-0.1727,0.2431,37.6493,48.9578,3,0.9823,0.6194,0.2306,0.0644,0.0527,-8,-5,-8,-5,-8,-8,-0.57,-0.3,-0.58,-1.01,0.23,-0.46,-0.67
-5,-5,826.725526,810.237893,468.847562,2,5,-0.5067,0.28,32.5539,45.49,2,0.937,0.3434,0.1137,0.0508,0.0495,-8,-5,-8,-5,-8,-8,0.6,0.27,-1.41,-1.98,1.27,0.25,1.7
-5,-5,0,623.765718,448.876427,2,8,-0.0563,0.2896,39.3273,50.1657,3,0.9889,0.7006,0.2952,0.0722,0.0545,0,-5,0,-5,4,3,0.03,-0.3,-0.58,0.19,-0.52,-0.05,-0.23
-5,-5,136.582953,135.020515,96.286935,1,8,0.4403,0.2517,45.7676,55.321,4,0.9986,0.9064,0.6748,0.1464,0.0698,0,-5,0,-5,5,7,-0.57,-0.7,-0.17,0.19,-0.33,-0.05,-1
-5,-5,129.712229,94.318303,79.430582,1,3,-1.5005,0.291,20.8539,35.1735,1,0.2806,0.0425,0.0339,0.0387,0.0466,0,-5,0,-5,2,3,0.6,1.31,0.1,-0.13,-9,-9,-9
-5,-5,546.607232,0,346.837314,2,8,-1.1364,0.2346,24.281,38.9531,1,0.5938,0.0817,0.0441,0.0409,0.0471,0,-5,-7,-5,4,3,-1.73,-0.3,-0.85,-1.86,-0.04,0.37,0.54
-5,-5,241.702003,194.528416,160.495563,2,6,-0.1251,0.2312,38.3445,49.4516,3,0.9853,0.6542,0.2554,0.0673,0.0534,0,-5,0,-5,5,3,1.19,-9,0.1,1.23,1.69,-0.59,-0.56
-5,-5,693.359833,539.535688,426.782677,2,3,0.0534,0.2345,40.8375,51.3042,3,0.9929,0.7643,0.3683,0.0817,0.0566,0,-5,0,-5,3,3,0.6,-0.3,0.1,0.19,0.1,0.25,0.16
-5,-5,0,346.853091,314.229919,1,3,-0.7672,0.2742,28.7467,42.7859,2,0.8477,0.1831,0.0709,0.0452,0.0481,-8,-5,-8,-5,-8,-8,1.76,-7,-7,-7,-7,-7,-7
-5,-5,468.279937,621.230989,354.1945,1,8,0.3232,0.2476,44.318,54.1055,4,0.9976,0.8747,0.5816,0.1198,0.0646,0,-5,0,-5,4,13,0.6,-0.3,0.1,0.19,-0.89,0.25,-0.23
-5,-5,300.465834,301.512473,313.456877,1,8,0.9896,0.2476,52.3901,61.0238,5,0.9999,0.9788,0.943,0.4215,0.1244,1,-5,0,-5,4,4,0,-0.3,-0.29,-0.29,0.1,-0.18,-0.61
-5,-5,0,322.271412,219.712401,2,3,-1.3007,0.2853,22.6195,37.2473,1,0.4475,0.06,0.0383,0.0397,0.0468,-8,-5,-8,-5,-8,-8,-1.13,0.9,-0.17,-9,0.84,0.69,-9
-5,-5,217.856467,208.443078,104.249835,1,7,-0.0918,0.253,38.8238,49.7974,3,0.9872,0.6773,0.2741,0.0696,0.0539,0,-5,0,-5,2,1,0,1.31,-0.17,0.86,1.27,0.69,0.15
-5,-5,0,72.747875,47.43672,2,8,0.1205,0.2608,41.7305,52.0015,3,0.9946,0.7975,0.4182,0.0889,0.0582,4,-5,0,-5,4,6,0.03,-0.3,-0.17,0.66,0.1,-0.48,0.09
-5,-5,248.635259,224.27036,171.084196,1,8,-0.0314,0.2594,39.6762,50.4242,3,0.9899,0.7161,0.3108,0.0741,0.0549,0,-5,0,-5,4,11,0.03,-7,-7,-7,0.1,0.25,0.16
-5,-5,145.587148,128.273496,81.384298,2,8,0.7998,0.2382,50.1258,59.0537,5,0.9997,0.9639,0.8862,0.2943,0.0977,0,-5,0,-5,5,6,0.6,0.27,0.51,-0.18,1.13,0.67,-0.23
-5,-5,155.685995,137.171358,85.12368,2,8,1.0346,0.2378,52.9245,61.4912,5,0.9999,0.9814,0.9521,0.4557,0.1325,4,-5,-7,-5,7,9,-1.73,-0.3,-1.41,-1.31,0.28,0.97,0.49
-5,-5,332.819384,0,250.788006,1,5,-1.2104,0.3104,23.5092,38.1845,1,0.5286,0.0709,0.0412,0.0403,0.0469,-8,-5,-8,-5,-8,-8,-1.73,-7,-7,-7,0.1,-1.2,-0.67
-5,-5,144.779752,169.462099,132.530354,2,8,-0.6317,0.2534,30.6708,44.1926,2,0.9023,0.2551,0.0895,0.0478,0.0487,0,-5,0,-5,4,6,1.76,1.31,1.62,2.08,-1.03,-0.9,-2.59
-5,-5,0,0,822.907566,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-5,-7,-5,2,2,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,0,2,8,-0.5689,0.3028,31.607,44.8443,2,0.9214,0.297,0.1006,0.0492,0.0491,0,-5,0,-5,3,2,-0.57,-0.3,-0.75,0.19,-7,-7,-7
-5,-5,72.175563,0,41.017262,2,3,-0.7639,0.2901,28.7919,42.8203,2,0.8493,0.1846,0.0713,0.0453,0.0481,-8,-5,-8,-5,-8,-8,0.03,-7,-7,-7,-7,-7,-7
-5,-5,0,0,0,2,8,0.933,0.2309,51.7168,60.4363,5,0.9998,0.9752,0.9294,0.3804,0.1152,5,-5,-7,-5,4,5,0,0.27,1.17,0.55,-7,-7,-7
-5,-5,0,0,219.46696,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,155.46025,185.910237,134.217841,2,8,1.9236,0.232,63.0217,70.7198,5,1,0.9987,0.999,0.937,0.5353,0,-5,-7,-5,4,2,1.76,0.5,1.62,1.69,-0.33,1.83,0.54
-5,-5,198.154596,219.408025,166.692843,1,8,-0.5149,0.2753,32.4289,45.4053,2,0.9351,0.3371,0.1118,0.0506,0.0494,4,-5,-7,-5,1,1,0.6,0.27,-0.58,0.86,-0.89,-0.49,0.16
-5,-5,153.633451,160.582614,102.47029,1,6,0.1878,0.2582,42.6043,52.6997,4,0.9959,0.8267,0.471,0.0975,0.06,0,-5,0,-5,2,4,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,0,0,107.01318,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,261.043025,289.438931,199.703422,1,8,0.7522,0.2902,49.5545,58.5595,4,0.9996,0.9589,0.8663,0.2677,0.0926,0,-5,0,-5,2,3,-1.73,0.9,0.1,0.68,0.41,0.25,0.54
-5,-5,358.273674,375.899711,283.354718,2,8,0.4798,0.2387,46.253,55.7317,4,0.9988,0.9153,0.7044,0.1574,0.0719,0,-5,0,-5,3,4,-0.57,-0.3,0.1,0.49,0.1,-0.46,-0.23
-5,-5,38.206143,39.871781,34.531736,1,2,1.5834,0.2284,59.3242,67.188,5,1,0.9963,0.9952,0.8306,0.3213,1,-5,-7,-5,5,6,1.76,0.9,1.62,0.73,0.15,1.09,-0.16
-5,-5,112.690865,118.536172,54.147623,2,8,0.7958,0.238,50.0774,59.0118,5,0.9997,0.9635,0.8846,0.292,0.0973,4,-5,4,-5,4,6,0.6,0.27,1.62,0.96,-1.5,0.25,-2.22
-5,-5,0,0,38.118156,1,8,-0.4899,0.3018,32.8114,45.6641,2,0.9407,0.3566,0.1176,0.0513,0.0496,0,-5,0,-5,2,3,0.03,-7,-7,-7,0.71,-0.49,-0.99
-5,-5,13.542878,12.880725,13.11248,1,2,1.9912,0.2304,63.6976,71.4218,5,1,0.9989,0.9992,0.9488,0.5824,4,-5,0,-5,4,5,0.6,-0.3,0.1,0.55,0.1,0.25,0.16
-5,-5,397.709712,453.171005,341.100587,2,8,-1.3921,0.2874,21.7762,36.2981,1,0.3675,0.0511,0.036,0.0392,0.0467,0,-5,-7,-5,2,2,-1.73,-2.37,-2.09,-1.01,-1.88,-2.47,-0.67
-5,-5,53.544256,52.066762,38.843378,1,8,-0.1664,0.2723,37.7409,49.0224,3,0.9827,0.6241,0.2337,0.0648,0.0528,0,-5,-7,-5,2,2,0.6,-0.7,1.62,1.42,0.84,-0.05,-0.67
-5,-5,0,0,934.787586,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,59.143138,77.442886,72.743582,2,8,-0.2814,0.1885,36.0193,47.8286,2,0.9729,0.5323,0.1822,0.0589,0.0514,0,-5,-7,-5,3,4,0.6,0.9,0.1,1.72,0.1,-0.9,0.21
-5,-5,0,0,37.951471,2,8,0.7095,0.2767,49.0407,58.1161,4,0.9995,0.9538,0.8464,0.2458,0.0885,0,-5,0,-5,4,8,0.03,1.31,-0.3,-0.24,1.69,-0.14,0.15
-5,-5,0,0,265.64762,2,8,1.2784,0.2183,55.7978,64.0214,5,1,0.9909,0.9823,0.6449,0.1932,4,-5,1,-5,7,8,1.16,-0.3,0.1,0.55,-0.89,0.67,0.16
-5,-5,117.003962,0,0,2,3,-0.0112,0.2607,39.9574,50.6344,3,0.9907,0.7283,0.3239,0.0758,0.0553,-8,-5,-8,-5,-8,-8,0.03,0.9,0.95,1.22,-1.08,-0.89,-0.23
-5,-5,83.810909,98.290089,79.351069,2,8,0.269,0.2672,43.6384,53.5431,4,0.9971,0.8571,0.5372,0.11,0.0626,0,-5,0,-5,7,10,0.6,-0.3,0.94,0.19,-0.89,0.69,-1
-5,-5,888.892878,1063.000256,0,2,3,-1.402,0.2787,21.6891,36.1961,1,0.3592,0.0502,0.0358,0.0392,0.0467,-8,-5,-8,-5,-8,-8,-0.57,1.31,0.95,0.49,1.27,1.83,-0.23
-5,-5,107.586188,112.131933,69.172945,2,8,-0.6515,0.2004,30.38,43.9866,2,0.8955,0.243,0.0863,0.0473,0.0486,5,-5,0,-5,5,13,-1.73,-0.7,-1.29,0.49,-0.89,-1.63,0.56
-5,-5,0,0,23.838099,2,2,1.2744,0.2271,55.7517,63.9806,5,1,0.9908,0.982,0.642,0.1919,4,-5,4,-5,7,5,0.03,-0.7,0.1,0.19,0.1,0.28,-2.26
-5,-5,34.334193,30.575792,18.689668,2,2,1.7919,0.2229,61.6388,69.3524,5,1,0.9981,0.9981,0.9064,0.4458,-8,-5,-8,-5,-8,-8,1.76,1.31,1.62,0.82,-0.47,0.25,0.16
-5,-5,730.822294,0,439.400404,2,3,1.7814,0.2334,61.5257,69.2437,5,1,0.998,0.998,0.9034,0.439,-8,-5,-8,-5,-8,-8,0.6,-0.53,0.55,-1.01,0.84,1.83,2.03
-5,-5,46.628959,0,0,1,5,1.2535,0.219,55.5064,63.7633,5,1,0.9902,0.9803,0.6263,0.1855,0,-5,0,-5,4,8,0.6,-0.13,-0.17,0.55,0.1,-0.05,0.86
-5,-5,210.395257,246.263869,196.026513,2,8,-0.2145,0.2566,37.0283,48.5234,3,0.9791,0.587,0.2107,0.0621,0.0522,-8,-5,-8,-5,-8,-8,0.6,-1.33,-0.17,-1.26,-1.5,0.25,0.16
-5,-5,0,0,225.05241,2,8,-0.4255,0.2562,33.8048,46.3327,2,0.9532,0.4096,0.1341,0.0533,0.0501,0,-5,0,-5,3,3,-1.73,-1.9,-0.58,0.19,-1.08,-1.63,0.16
-5,-5,175.126833,183.048187,142.290468,1,8,-0.9488,0.2434,26.4136,40.9006,1,0.7415,0.1204,0.0545,0.0427,0.0475,-8,-5,-8,-5,-8,-8,1.76,1.31,1.62,1.72,0.1,0.25,0.16
-5,-5,0,0,91.470725,1,8,-0.3614,0.3142,34.7946,46.9984,2,0.9632,0.4642,0.1535,0.0556,0.0506,-8,-5,-8,-5,-8,-8,0,-9,-0.61,-0.73,-7,-7,-7
-5,-5,385.832858,243.330553,218.991837,2,8,-0.3099,0.2457,35.586,47.5336,2,0.9698,0.5083,0.1714,0.0576,0.0511,0,-5,-7,-5,2,3,-1.73,-7,-7,-7,-7,-7,-7
-5,-5,0,0,102.920508,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,81.353974,2,5,-0.4919,0.2558,32.7821,45.6443,2,0.9403,0.3551,0.1171,0.0512,0.0496,0,-5,0,-5,2,2,-1.73,-1.96,-1.24,0.56,-7,-7,-7
-5,-5,69.19336,74.12732,59.244959,1,5,-0.8756,0.2856,27.3197,41.6602,1,0.7891,0.1419,0.0602,0.0436,0.0477,0,-5,0,-5,4,2,-0.03,-0.3,-0.22,-1.75,-0.47,-0.49,-1.37
-5,-5,25.818531,0,27.229126,1,6,-0.309,0.3039,35.599,47.5424,2,0.9699,0.509,0.1717,0.0577,0.0511,0,-5,0,-5,4,1,0.6,0.04,0.1,0.5,-1.88,0.25,-0.23
-5,-5,104.36436,144.537086,121.704587,2,6,-0.5318,0.2789,32.1708,45.23,2,0.9311,0.3242,0.1082,0.0501,0.0493,-8,-5,-8,-5,-8,-8,0,-9,1.34,0.12,-0.28,0.68,0.59
-5,-5,26.253404,0,15.402819,1,8,-2.0941,0.3613,17.2831,29.0109,1,0.0389,0.0176,0.0284,0.0372,0.0463,0,-5,-7,-5,2,2,1.16,-0.53,-0.98,-9,0.1,-0.49,0.16
-5,-5,155.082942,173.924044,118.538251,2,8,-1.1026,0.2335,24.6458,39.3036,1,0.6227,0.0873,0.0456,0.0412,0.0471,-7,-5,0,-5,2,3,0.03,-0.7,0.1,-0.18,-7,-7,-7
-5,-5,337.887366,366.219358,227.1578,1,8,0.1106,0.2473,41.5994,51.8981,3,0.9943,0.7929,0.4106,0.0878,0.058,-8,-5,-8,-5,-8,-8,0,0.27,-0.44,0.87,0.1,-0.05,-0.3
-5,-5,0,0,56.263147,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,68.624833,0,58.718385,2,8,1.0586,0.2258,53.2087,61.7401,5,0.9999,0.9826,0.9564,0.4742,0.1372,4,-5,0,-5,2,5,0.6,-0.7,0.1,0.55,-0.33,1.83,0.16
-5,-5,47.834331,35.164654,25.402512,1,2,0.2238,0.2677,43.0658,53.074,4,0.9964,0.8408,0.5002,0.1027,0.0611,0,-5,0,-5,4,2,-0.57,0.5,0.1,0.19,1.27,0.25,0.61
-5,-5,0,361.032868,277.341868,2,8,0.6174,0.259,47.9274,57.1593,4,0.9993,0.9409,0.7963,0.2047,0.0808,0,-5,0,-5,3,3,0.6,0.34,1.62,1.72,-0.89,0.25,-0.67
-5,-5,507.103016,573.096153,474.26344,2,8,1.0629,0.2422,53.2595,61.7847,5,0.9999,0.9829,0.9571,0.4775,0.1381,0,-5,4,-5,2,4,-1.13,0.9,-0.17,0.19,0.28,1.83,0.61
-5,-5,49.912441,65.558424,32.986789,2,5,1.2524,0.2339,55.4931,63.7515,5,1,0.9901,0.9802,0.6254,0.1852,0,-5,1,-5,5,8,-0.57,-3.51,0.1,-0.44,0.71,-0.17,1.34
-5,-5,0,0,15.59994,2,5,-0.0303,0.2568,39.6924,50.4362,3,0.99,0.7168,0.3116,0.0742,0.055,0,-5,0,-5,1,2,1.16,-7,-7,-7,-7,-7,-7
-5,-5,56.681248,0,33.157081,2,6,-0.5845,0.2495,31.3722,44.6823,2,0.917,0.2861,0.0977,0.0488,0.049,4,-5,-7,-5,3,4,-1.13,-0.13,-0.61,0.01,-7,-7,-7
-5,-5,230.629118,0,196.559009,1,8,-0.402,0.2036,34.1687,46.5772,2,0.9571,0.4295,0.1409,0.0541,0.0502,0,-5,-7,-5,2,1,-1.73,-0.3,0.1,-0.54,-0.89,0.25,0.52
-5,-5,291.708498,317.855051,239.450476,1,8,1.0156,0.2308,52.699,61.2938,5,0.9999,0.9804,0.9484,0.4411,0.129,-8,-5,-8,-5,-8,-8,0.6,-0.13,0.1,0.12,-7,-7,-7
-5,-5,42.74567,0,24.618308,2,5,-0.2179,0.2593,36.9774,48.488,3,0.9788,0.5843,0.2091,0.062,0.0521,-8,-5,-8,-5,-8,-8,-1.73,1.31,0.1,-1.16,-1.88,-2.91,-2.59
-5,-5,29.132941,29.672689,28.329026,1,8,-0.2812,0.2478,36.0237,47.8316,2,0.9729,0.5325,0.1824,0.0589,0.0514,0,-5,0,-5,5,2,0.03,-7,-7,-7,-7,-7,-7
-5,-5,95.616754,78.136864,63.619187,2,3,0.3134,0.2627,44.1959,54.0041,4,0.9975,0.8717,0.5736,0.1179,0.0642,-8,-5,-8,-5,-8,-8,-0.57,-0.3,-0.58,-1.01,1.69,1.42,0.54
-5,-5,321.522386,350.341232,250.269562,1,8,-0.9888,0.244,25.9368,40.4855,1,0.7129,0.1105,0.0518,0.0423,0.0474,0,-5,0,-5,1,2,1.16,1.31,0.1,0.19,0.1,-0.05,-0.6
-5,-5,1289.296994,1096.410575,689.858213,2,3,-0.2734,0.2511,36.1407,47.9116,3,0.9737,0.539,0.1854,0.0592,0.0515,0,-5,0,-5,4,2,0.03,-0.3,-0.17,-0.36,-0.52,-0.05,-0.28
-5,-5,396.731832,0,188.619557,1,2,0.8509,0.2309,50.7366,59.5834,5,0.9997,0.9687,0.9048,0.3254,0.1038,0,-5,-7,-5,3,3,1.76,1.31,1.62,1.34,0.1,0.25,0.16
-5,-5,59.412378,65.78476,47.712238,1,8,0.0422,0.2555,40.6867,51.1882,3,0.9925,0.7584,0.3604,0.0806,0.0564,1,-5,4,-5,4,5,1.76,0.9,0.46,1.33,-7,-7,-7
-5,-5,0,0,0,1,5,-0.2527,0.2728,36.4545,48.1268,3,0.9758,0.5561,0.1939,0.0602,0.0517,-8,-5,-8,-5,-8,-8,-1.73,-0.3,-0.58,-1.86,-7,-7,-7
-5,-5,119.688035,126.820624,87.050533,1,8,-0.229,0.2548,36.8121,48.3735,3,0.9779,0.5754,0.2042,0.0614,0.052,-8,-5,-8,-5,-8,-8,-0.57,0.27,-0.17,-0.34,0.1,0.25,0.87
-5,-5,172.098511,181.764816,138.518421,2,8,-0.0794,0.282,38.9998,49.9256,3,0.9878,0.6855,0.2813,0.0705,0.0541,-8,-5,-8,-5,-8,-8,0.03,-0.3,0.1,-0.66,0.1,-0.05,-0.3
-5,-5,0,0,833.839413,1,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,36.422412,36.331629,20.774995,1,5,-0.8204,0.2673,28.0334,42.2333,2,0.8207,0.1613,0.0652,0.0444,0.0479,0,-5,-7,-5,2,3,1.19,-1.33,0.1,1.39,-1.45,-0.46,-1.38
-5,-5,424.694729,353.629677,236.957744,2,6,-0.088,0.2838,38.8781,49.8369,3,0.9874,0.6798,0.2763,0.0698,0.054,0,-5,0,-5,3,7,1.76,1.31,1.21,1.69,1.13,1.1,1.7
-5,-5,0,0,53.021437,2,5,0.8002,0.2383,50.1295,59.0569,5,0.9997,0.964,0.8863,0.2945,0.0978,0,-5,0,-5,4,6,0.6,-0.7,-0.17,-0.29,-7,-7,-7
-5,-5,0,0,165.937935,2,8,0.0562,0.2362,40.8756,51.3336,3,0.9929,0.7658,0.3703,0.082,0.0567,0,-5,0,-5,4,4,0.6,0.9,0.94,0.19,1.27,0.25,0.5
-5,-5,352.773838,0,196.1011,1,8,0.6544,0.257,48.3755,57.5438,4,0.9994,0.9464,0.8176,0.2202,0.0837,0,-5,0,-5,4,6,-1.16,1.31,-0.56,0.49,-0.33,1.12,0.15
-5,-5,68.913907,73.020705,54.944796,1,8,0.6689,0.2632,48.5502,57.6939,4,0.9994,0.9485,0.8255,0.2266,0.0849,0,-5,0,-5,4,13,1.76,0.9,1.62,1.23,-0.33,1.83,0.61
-5,-5,226.989421,212.715647,122.15968,2,3,0.1759,0.2445,42.4517,52.5768,4,0.9957,0.8219,0.4615,0.0959,0.0597,0,-5,-7,-5,3,3,0.6,0.9,0.1,0.19,0.71,0.69,0.93
-5,-5,0,291.031067,253.028698,2,2,0.2871,0.2295,43.8654,53.7304,4,0.9973,0.8632,0.552,0.1131,0.0633,0,-5,0,-5,3,3,0.03,-1.74,-9,-0.09,-0.33,0.25,0.82
-5,-5,85.741201,94.159674,78.922472,2,8,0.3586,0.2375,44.7589,54.4732,4,0.998,0.8851,0.6104,0.1271,0.0661,0,-5,1,-5,4,6,0.6,1.31,0.94,0.14,0.71,1.12,0.54
-5,-5,61.555921,80.602218,71.030552,2,8,-0.1083,0.2551,38.5872,49.6262,3,0.9863,0.666,0.2647,0.0685,0.0536,-8,-5,-8,-5,-8,-8,0.03,-7,-7,-7,0.1,-0.46,-0.67
-5,-5,300.379401,335.463065,292.626714,2,8,-0.7484,0.2266,29.0051,42.9815,2,0.8565,0.1917,0.0731,0.0455,0.0482,-8,-5,-8,-5,-8,-8,-0.57,-0.3,0.1,0.49,0.71,0.25,0.87
-5,-5,56.838859,63.886084,47.074219,2,8,-1.3981,0.2619,21.7236,36.2366,1,0.3625,0.0506,0.0359,0.0392,0.0467,0,-5,0,-5,2,2,0.03,1.31,-9,-9,1.69,0.28,-9
-5,-5,197.782609,236.420625,196.811842,1,3,0.2479,0.2533,43.3709,53.3234,4,0.9968,0.8497,0.5198,0.1065,0.0619,0,-5,0,-5,2,2,0.6,-0.3,0.1,0.86,-7,-7,-7
-5,-5,0,0,179.699478,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,302.880131,0,257.338552,2,8,-0.2448,0.2555,36.5733,48.2086,3,0.9765,0.5626,0.1973,0.0606,0.0518,-8,-5,-8,-5,-8,-8,0,1.31,0.55,0.96,1.69,-0.46,-0.23
-5,-5,0,0,0,2,5,0.9215,0.2865,51.5799,60.317,5,0.9998,0.9743,0.9263,0.3724,0.1135,0,-5,0,-5,3,4,0.03,-0.7,-1.41,-1.31,0.1,-0.17,1.27
-5,-5,31.121414,39.911523,32.30362,2,3,-0.8295,0.2367,27.9139,42.1388,2,0.8157,0.1579,0.0643,0.0442,0.0479,-8,-5,-8,-5,-8,-8,0.03,0.34,0.1,1.34,0.66,0.25,0.93
-5,-5,121.579454,132.834749,104.782571,2,8,0.3208,0.2888,44.2882,54.0808,4,0.9976,0.874,0.5797,0.1194,0.0645,0,-5,0,-5,2,4,1.76,0.9,1.34,0.12,0.28,1.1,0.28
-5,-5,312.008294,0,0,1,6,0.5942,0.2707,47.6462,56.9185,4,0.9992,0.9371,0.7822,0.1956,0.0791,0,-5,0,-5,2,6,1.76,0.27,1.62,0.85,0.71,0.68,0.16
-5,-5,0,73.46774,50.460089,1,8,1.0124,0.2717,52.6606,61.2603,5,0.9999,0.9802,0.9478,0.4387,0.1284,-8,-5,-8,-5,-8,-8,1.16,0.9,0.9,0.66,0.1,-0.05,0.16
-5,-5,159.977149,256.322132,0,2,6,-1.4434,0.2804,21.329,35.7656,1,0.325,0.0468,0.035,0.039,0.0466,-8,-5,-8,-5,-8,-8,-1.16,0.04,-0.61,-2.11,-1.88,-2.91,-2.59
-5,-5,181.924685,179.843562,138.764148,1,8,0.8791,0.2345,51.074,59.8766,5,0.9998,0.9711,0.9139,0.3436,0.1075,0,-5,0,-5,4,7,1.76,1.31,1.62,1.35,1.69,1.83,0.47
-5,-5,18.037422,56.477436,39.735578,1,3,-0.1917,0.2779,37.3673,48.7598,3,0.9809,0.6048,0.2213,0.0634,0.0525,0,-5,0,-5,2,7,0.6,1.31,1.62,1.34,-0.33,1.83,-1.37
-5,-5,335.535871,311.697627,303.101229,1,8,-0.2061,0.2703,37.154,48.6108,3,0.9798,0.5936,0.2145,0.0626,0.0523,-8,-5,-8,-5,-8,-8,0,-0.3,0.1,1.23,-0.76,-1.02,-0.25
-5,-5,310.278329,331.562975,212.407934,2,8,-0.0121,0.2473,39.9439,50.6243,3,0.9907,0.7277,0.3233,0.0757,0.0553,0,-5,0,-5,2,3,-0.57,-0.3,-1.41,-1.38,-0.89,-1.33,-0.67
-5,-5,248.662413,0,152.194857,2,2,0.2054,0.2383,42.8308,52.883,4,0.9962,0.8338,0.4852,0.1,0.0606,-8,-5,-8,-5,-8,-8,0.6,0.9,-0.97,0.14,1.27,-0.17,-0.67
-5,-5,136.943483,146.064135,128.905123,1,8,1.4625,0.236,57.9391,65.9325,5,1,0.9947,0.9919,0.7676,0.2626,0,-5,0,-5,4,8,0.6,-0.7,0.55,-0.66,-0.89,1.1,0.16
-5,-5,239.926355,0,135.195186,2,5,-1.1775,0.2353,23.8481,38.5267,1,0.5579,0.0755,0.0424,0.0406,0.047,4,-5,0,-5,2,4,-1.73,-7,-7,-7,-1.5,-1.63,-2.26
-5,-5,0,0,332.717003,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,123.175066,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,83.480792,0,67.462342,2,8,-0.5148,0.27,32.4294,45.4057,2,0.9351,0.3371,0.1118,0.0506,0.0494,0,-5,-7,-5,3,3,1.76,0.9,0.95,1.72,-0.33,-9,0.16
